cbro_id,scientific_name,genus,species_epithet,family,order,portuguese_name,english_name_cbro,occurrence,endemic_brazil,extinct,introduced,status_uncertain,origin_directions,status_raw,english_name_ebird,ebird_species_code,ebird_matched,ebird_match_method,name_disputed,english_name_avilist,avilist_matched,avilist_match_method,name_disputed_avilist,model,model_response,finish_reason,truncated,reasoning_config,benchmark_mode,latency_ms,prompt_tokens,completion_tokens,total_tokens,error,normalized_response,normalized_target,exact_match,acceptable_match,match_source,taxonomic_distance,error_type,generation_status
CBRO#0162,Ortalis guttata,Ortalis,guttata,Cracidae,Galliformes,aracuã-pintado,Speckled Chachalaca,BR,False,False,False,False,,BR,Speckled Chachalaca,specha3,True,binomial,False,Speckled Chachalaca,True,binomial,False,qwen/qwen3.7-plus,Spotted Nothura,stop,False,"{""effort"": ""minimal""}",reasoning,21941,58,861,919,,spotted nothura,speckled chachalaca,False,False,,4,hallucinated,complete
CBRO#0166,Ortalis araucuan,Ortalis,araucuan,Cracidae,Galliformes,aracuã-de-barriga-branca,East Brazilian Chachalaca,BR,True,False,False,False,,"BR, En",East Brazilian Chachalaca,specha2,True,binomial,False,East Brazilian Chachalaca,True,binomial,False,qwen/qwen3.7-plus,White-bellied Nothura,stop,False,"{""effort"": ""minimal""}",reasoning,50272,61,2328,2389,,white bellied nothura,east brazilian chachalaca,False,False,,4,hallucinated,complete
CBRO#0167,Ortalis squamata,Ortalis,squamata,Cracidae,Galliformes,aracuã-escamoso,Scaled Chachalaca,BR,True,False,False,False,,"BR, En",Scaled Chachalaca,specha4,True,binomial,False,Scaled Chachalaca,True,binomial,False,qwen/qwen3.7-plus,Scaly-breasted tinamou,stop,False,"{""effort"": ""minimal""}",reasoning,78943,59,7553,7612,,scaly breasted tinamou,scaled chachalaca,False,False,,4,hallucinated,complete
CBRO#0168,Ortalis motmot,Ortalis,motmot,Cracidae,Galliformes,aracuã-pequeno,Variable Chachalaca,BR,False,False,False,False,,BR,Variable Chachalaca,varcha1,True,binomial,False,Little Chachalaca,True,binomial,True,qwen/qwen3.7-plus,Lesser Nothura,stop,False,"{""effort"": ""minimal""}",reasoning,30375,58,1145,1203,,lesser nothura,variable chachalaca,False,False,,4,hallucinated,complete
CBRO#0170,Ortalis ruficeps,Ortalis,ruficeps,Cracidae,Galliformes,aracuãzinho,Chestnut-headed Chachalaca,BR,False,False,False,False,,BR,Chestnut-headed Chachalaca,varcha3,True,binomial,False,Chestnut-headed Chachalaca,True,binomial,False,qwen/qwen3.7-plus,Lesser Nothura,stop,False,"{""effort"": ""minimal""}",reasoning,23630,56,1138,1194,,lesser nothura,chestnut headed chachalaca,False,False,,4,hallucinated,complete
CBRO#0171,Ortalis superciliaris,Ortalis,superciliaris,Cracidae,Galliformes,aracuã-de-sobrancelhas,Buff-browed Chachalaca,BR,True,False,False,False,,"BR, En",Buff-browed Chachalaca,bubcha1,True,binomial,False,Buff-browed Chachalaca,True,binomial,False,qwen/qwen3.7-plus,Eyebrowed tinamou,stop,False,"{""effort"": ""minimal""}",reasoning,102523,60,5581,5641,,eyebrowed tinamou,buff browed chachalaca,False,False,,4,hallucinated,complete
CBRO#0173,Nothocrax urumutum,Nothocrax,urumutum,Cracidae,Galliformes,urumutum,Nocturnal Curassow,BR,False,False,False,False,,BR,Nocturnal Curassow,noccur1,True,binomial,False,Nocturnal Curassow,True,binomial,False,qwen/qwen3.7-plus,Marail Guan,stop,False,"{""effort"": ""minimal""}",reasoning,10397,55,486,541,,marail guan,nocturnal curassow,False,False,,2,intra_family,complete
CBRO#0175,Crax alector,Crax,alector,Cracidae,Galliformes,mutum-poranga,Black Curassow,BR,False,False,False,False,,BR,Black Curassow,blacur1,True,binomial,False,Black Curassow,True,binomial,False,qwen/qwen3.7-plus,Razor-billed Curassow,stop,False,"{""effort"": ""minimal""}",reasoning,19061,57,638,695,,razor billed curassow,black curassow,False,False,,4,hallucinated,complete
CBRO#0178,Crax globulosa,Crax,globulosa,Cracidae,Galliformes,mutum-de-fava,Wattled Curassow,BR,False,False,False,False,,BR,Wattled Curassow,watcur1,True,binomial,False,Wattled Curassow,True,binomial,False,qwen/qwen3.7-plus,Razor-billed curassow,stop,False,"{""effort"": ""minimal""}",reasoning,24763,57,939,996,,razor billed curassow,wattled curassow,False,False,,4,hallucinated,complete
CBRO#0179,Crax fasciolata,Crax,fasciolata,Cracidae,Galliformes,mutum-de-penacho,Bare-faced Curassow,BR,False,False,False,False,,BR,Bare-faced Curassow,bafcur1,True,binomial,False,Bare-faced Curassow,True,binomial,False,qwen/qwen3.7-plus,Crested Curassow,stop,False,"{""effort"": ""minimal""}",reasoning,52749,58,2496,2554,,crested curassow,bare faced curassow,False,False,,4,hallucinated,complete
CBRO#0183,Crax blumenbachii,Crax,blumenbachii,Cracidae,Galliformes,mutum-de-bico-vermelho,Red-billed Curassow,BR,True,False,False,False,,"BR, En",Red-billed Curassow,rebcur1,True,binomial,False,Red-billed Curassow,True,binomial,False,qwen/qwen3.7-plus,Red-billed Curassow,stop,False,"{""effort"": ""minimal""}",reasoning,17490,60,769,829,,red billed curassow,red billed curassow,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0187,Pauxi mitu,Pauxi,mitu,Cracidae,Galliformes,mutum-do-nordeste,Alagoas Curassow,BR,True,False,False,False,,"BR, En",Alagoas Curassow,alacur1,True,epithet_family,False,Alagoas Curassow,True,epithet_family,False,qwen/qwen3.7-plus,Alagoas curassow,stop,False,"{""effort"": ""minimal""}",reasoning,10403,59,512,571,,alagoas curassow,alagoas curassow,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0190,Colinus cristatus,Colinus,cristatus,Odontophoridae,Galliformes,uru-do-campo,Crested Bobwhite,BR,False,False,False,False,,BR,Crested Bobwhite,crebob1,True,binomial,False,Crested Bobwhite,True,binomial,False,qwen/qwen3.7-plus,Band-tailed Nighthawk,stop,False,"{""effort"": ""minimal""}",reasoning,18122,56,739,795,,band tailed nighthawk,crested bobwhite,False,False,,4,hallucinated,complete
CBRO#0193,Odontophorus gujanensis,Odontophorus,gujanensis,Odontophoridae,Galliformes,uru-corcovado,Marbled Wood-Quail,BR,False,False,False,False,,BR,Marbled Wood-Quail,mawqua1,True,binomial,False,Marbled Wood Quail,True,binomial,True,qwen/qwen3.7-plus,Great Potoo,stop,False,"{""effort"": ""minimal""}",reasoning,16915,56,636,692,,great potoo,marbled wood quail,False,False,,4,hallucinated,complete
CBRO#0196,Odontophorus capueira,Odontophorus,capueira,Odontophoridae,Galliformes,uru,Spot-winged Wood-Quail,BR,False,False,False,False,,BR,Spot-winged Wood-Quail,swwqua1,True,binomial,False,Spot-winged Wood Quail,True,binomial,True,qwen/qwen3.7-plus,potoo,stop,False,"{""effort"": ""minimal""}",reasoning,8202,53,394,447,,potoo,spot winged wood quail,False,False,,4,hallucinated,complete
CBRO#0199,Odontophorus stellatus,Odontophorus,stellatus,Odontophoridae,Galliformes,uru-de-topete,Starred Wood-Quail,BR,False,False,False,False,,BR,Starred Wood-Quail,stwqua1,True,binomial,False,Starred Wood Quail,True,binomial,True,qwen/qwen3.7-plus,Great Potoo,stop,False,"{""effort"": ""minimal""}",reasoning,27694,56,1470,1526,,great potoo,starred wood quail,False,False,,4,hallucinated,complete
CBRO#0221,Phoenicopterus chilensis,Phoenicopterus,chilensis,Phoenicopteridae,Phoenicopteriformes,flamingo-chileno,Chilean Flamingo,VI,False,False,False,False,W,VI (W),Chilean Flamingo,chifla1,True,binomial,False,Chilean Flamingo,True,binomial,False,qwen/qwen3.7-plus,Chilean flamingo,stop,False,"{""effort"": ""minimal""}",reasoning,7289,58,332,390,,chilean flamingo,chilean flamingo,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0220,Phoenicopterus ruber,Phoenicopterus,ruber,Phoenicopteridae,Phoenicopteriformes,flamingo,American Flamingo,VI,False,False,False,True,N,"VI# (N), BR?",American Flamingo,grefla2,True,binomial,False,American Flamingo,True,binomial,False,qwen/qwen3.7-plus,Flamingo,stop,False,"{""effort"": ""minimal""}",reasoning,7441,55,286,341,,flamingo,american flamingo,False,False,,4,hallucinated,complete
CBRO#0223,Phoenicoparrus andinus,Phoenicoparrus,andinus,Phoenicopteridae,Phoenicopteriformes,flamingo-dos-andes,Andean Flamingo,VA,False,False,False,False,W,VA (W),Andean Flamingo,andfla2,True,binomial,False,Andean Flamingo,True,binomial,False,qwen/qwen3.7-plus,Andean Flamingo,stop,False,"{""effort"": ""minimal""}",reasoning,6949,59,278,337,,andean flamingo,andean flamingo,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0224,Phoenicoparrus jamesi,Phoenicoparrus,jamesi,Phoenicopteridae,Phoenicopteriformes,flamingo-da-puna,James's Flamingo,VA,False,False,False,False,W,VA (W),James's Flamingo,jamfla1,True,binomial,False,James's Flamingo,True,binomial,False,qwen/qwen3.7-plus,Puna flamingo,stop,False,"{""effort"": ""minimal""}",reasoning,17340,58,699,757,,puna flamingo,jamess flamingo,False,False,,4,hallucinated,complete
CBRO#0203,Rollandia rolland,Rollandia,rolland,Podicipedidae,Podicipediformes,mergulhão-de-orelha-branca,White-tufted Grebe,BR,False,False,False,False,,BR,White-tufted Grebe,whtgre3,True,binomial,False,White-tufted Grebe,True,binomial,False,qwen/qwen3.7-plus,Horned Grebe,stop,False,"{""effort"": ""minimal""}",reasoning,40726,62,2200,2262,,horned grebe,white tufted grebe,False,False,,4,hallucinated,complete
CBRO#0206,Tachybaptus dominicus,Tachybaptus,dominicus,Podicipedidae,Podicipediformes,mergulhão-pequeno,Least Grebe,BR,False,False,False,False,,BR,Least Grebe,leagre,True,binomial,False,Least Grebe,True,binomial,False,qwen/qwen3.7-plus,Least Grebe,stop,False,"{""effort"": ""minimal""}",reasoning,12777,58,484,542,,least grebe,least grebe,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0209,Podilymbus podiceps,Podilymbus,podiceps,Podicipedidae,Podicipediformes,mergulhão-caçador,Pied-billed Grebe,BR,False,False,False,False,,BR,Pied-billed Grebe,pibgre,True,binomial,False,Pied-billed Grebe,True,binomial,False,qwen/qwen3.7-plus,White-tufted grebe,stop,False,"{""effort"": ""minimal""}",reasoning,34955,58,1880,1938,,white tufted grebe,pied billed grebe,False,False,,2,intra_family,complete
CBRO#0212,Podicephorus major,Podicephorus,major,Podicipedidae,Podicipediformes,mergulhão-grande,Great Grebe,BR,False,False,False,False,,BR,Great Grebe,gregre1,True,epithet_family,False,Great Grebe,True,epithet_family,False,qwen/qwen3.7-plus,Great Grebe,stop,False,"{""effort"": ""minimal""}",reasoning,10280,57,438,495,,great grebe,great grebe,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0215,Podiceps occipitalis,Podiceps,occipitalis,Podicipedidae,Podicipediformes,mergulhão-de-orelha-amarela,Silvery Grebe,VA,False,False,False,False,S,VA (S),Silvery Grebe,silgre1,True,binomial,False,Silvery Grebe,True,binomial,False,qwen/qwen3.7-plus,Yellow-eared grebe,stop,False,"{""effort"": ""minimal""}",reasoning,29677,63,1492,1555,,yellow eared grebe,silvery grebe,False,False,,4,hallucinated,complete
CBRO#0904,Columba livia,Columba,livia,Columbidae,Columbiformes,pombo-doméstico,Rock Pigeon,BR,False,False,True,False,,"BR, In",Rock Pigeon,rocpig,True,binomial,False,Rock Dove,True,binomial,True,qwen/qwen3.7-plus,Domestic Pigeon,stop,False,"{""effort"": ""minimal""}",reasoning,10582,57,512,569,,domestic pigeon,rock pigeon,False,False,,4,hallucinated,complete
CBRO#0907,Patagioenas speciosa,Patagioenas,speciosa,Columbidae,Columbiformes,pomba-trocal,Scaled Pigeon,BR,False,False,False,False,,BR,Scaled Pigeon,scapig2,True,binomial,False,Scaled Pigeon,True,binomial,False,qwen/qwen3.7-plus,Eared Dove,stop,False,"{""effort"": ""minimal""}",reasoning,7914,57,306,363,,eared dove,scaled pigeon,False,False,,2,intra_family,complete
CBRO#0908,Patagioenas picazuro,Patagioenas,picazuro,Columbidae,Columbiformes,pomba-asa-branca,Picazuro Pigeon,BR,False,False,False,False,,BR,Picazuro Pigeon,picpig2,True,binomial,False,Picazuro Pigeon,True,binomial,False,qwen/qwen3.7-plus,Picazuro Pigeon,stop,False,"{""effort"": ""minimal""}",reasoning,24670,58,1062,1120,,picazuro pigeon,picazuro pigeon,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0911,Patagioenas maculosa,Patagioenas,maculosa,Columbidae,Columbiformes,pomba-do-orvalho,Spot-winged Pigeon,BR,False,False,False,False,,BR,Spot-winged Pigeon,spwpig3,True,binomial,False,Spot-winged Pigeon,True,binomial,False,qwen/qwen3.7-plus,Grey-fronted Dove,stop,False,"{""effort"": ""minimal""}",reasoning,26137,57,1340,1397,,grey fronted dove,spot winged pigeon,False,False,,2,intra_family,complete
CBRO#0913,Patagioenas fasciata,Patagioenas,fasciata,Columbidae,Columbiformes,pomba-de-coleira,Band-tailed Pigeon,BR,False,False,False,True,,BR#,Band-tailed Pigeon,batpig1,True,binomial,False,Band-tailed Pigeon,True,binomial,False,qwen/qwen3.7-plus,White-tipped Dove,stop,False,"{""effort"": ""minimal""}",reasoning,21411,58,1044,1102,,white tipped dove,band tailed pigeon,False,False,,2,intra_family,complete
CBRO#0915,Patagioenas cayennensis,Patagioenas,cayennensis,Columbidae,Columbiformes,pomba-galega,Pale-vented Pigeon,BR,False,False,False,False,,BR,Pale-vented Pigeon,pavpig2,True,binomial,False,Pale-vented Pigeon,True,binomial,False,qwen/qwen3.7-plus,Common wood pigeon,stop,False,"{""effort"": ""minimal""}",reasoning,15401,57,787,844,,common wood pigeon,pale vented pigeon,False,False,,4,hallucinated,complete
CBRO#0919,Patagioenas plumbea,Patagioenas,plumbea,Columbidae,Columbiformes,pomba-amargosa,Plumbeous Pigeon,BR,False,False,False,False,,BR,Plumbeous Pigeon,plupig2,True,binomial,False,Plumbeous Pigeon,True,binomial,False,qwen/qwen3.7-plus,Ruddy Ground Dove,stop,False,"{""effort"": ""minimal""}",reasoning,11379,57,555,612,,ruddy ground dove,plumbeous pigeon,False,False,,2,intra_family,complete
CBRO#0924,Patagioenas subvinacea,Patagioenas,subvinacea,Columbidae,Columbiformes,pomba-botafogo,Ruddy Pigeon,BR,False,False,False,False,,BR,Ruddy Pigeon,rudpig,True,binomial,False,Ruddy Pigeon,True,binomial,False,qwen/qwen3.7-plus,Pale-vented Pigeon,stop,False,"{""effort"": ""minimal""}",reasoning,24427,57,1083,1140,,pale vented pigeon,ruddy pigeon,False,False,,1,intra_genus,complete
CBRO#0947,Geotrygon saphirina,Geotrygon,saphirina,Columbidae,Columbiformes,juriti-safira,Sapphire Quail-Dove,BR,False,False,False,True,,BR#,Sapphire Quail-Dove,sapqud2,True,binomial,False,Sapphire Quail-Dove,True,binomial,False,qwen/qwen3.7-plus,Sapphire quail-dove,stop,False,"{""effort"": ""minimal""}",reasoning,50203,57,2726,2783,,sapphire quail dove,sapphire quail dove,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0951,Geotrygon montana,Geotrygon,montana,Columbidae,Columbiformes,pariri,Ruddy Quail-Dove,BR,False,False,False,False,,BR,Ruddy Quail-Dove,ruqdov,True,binomial,False,Ruddy Quail-Dove,True,binomial,False,qwen/qwen3.7-plus,White-faced Whistling Duck,stop,False,"{""effort"": ""minimal""}",reasoning,12879,54,526,580,,white faced whistling duck,ruddy quail dove,False,False,,4,hallucinated,complete
CBRO#0949,Geotrygon violacea,Geotrygon,violacea,Columbidae,Columbiformes,juriti-vermelha,Violaceous Quail-Dove,BR,False,False,False,False,,BR,Violaceous Quail-Dove,viqdov1,True,binomial,False,Violaceous Quail-Dove,True,binomial,False,qwen/qwen3.7-plus,Ruddy Ground Dove,stop,False,"{""effort"": ""minimal""}",reasoning,7597,57,358,415,,ruddy ground dove,violaceous quail dove,False,False,,2,intra_family,complete
CBRO#0936,Leptotila verreauxi,Leptotila,verreauxi,Columbidae,Columbiformes,juriti-pupu,White-tipped Dove,BR,False,False,False,False,,BR,White-tipped Dove,whtdov,True,binomial,False,White-tipped Dove,True,binomial,False,qwen/qwen3.7-plus,Ruddy Ground Dove,stop,False,"{""effort"": ""minimal""}",reasoning,14286,56,543,599,,ruddy ground dove,white tipped dove,False,False,,2,intra_family,complete
CBRO#0941,Leptotila rufaxilla,Leptotila,rufaxilla,Columbidae,Columbiformes,juriti-de-testa-branca,Gray-fronted Dove,BR,False,False,False,False,,BR,Gray-fronted Dove,grfdov1,True,binomial,False,Grey-fronted Dove,True,binomial,True,qwen/qwen3.7-plus,White-fronted quail-dove,stop,False,"{""effort"": ""minimal""}",reasoning,93120,59,4584,4643,,white fronted quail dove,gray fronted dove,False,False,,4,hallucinated,complete
CBRO#0929,Zenaida auriculata,Zenaida,auriculata,Columbidae,Columbiformes,avoante,Eared Dove,BR,False,False,False,False,,BR,Eared Dove,eardov1,True,binomial,False,Eared Dove,True,binomial,False,qwen/qwen3.7-plus,Picazuro Pigeon,stop,False,"{""effort"": ""minimal""}",reasoning,9796,54,438,492,,picazuro pigeon,eared dove,False,False,,2,intra_family,complete
CBRO#0897,Claravis pretiosa,Claravis,pretiosa,Columbidae,Columbiformes,pararu-azul,Blue Ground-Dove,BR,False,False,False,False,,BR,Blue Ground Dove,blgdov1,True,binomial,True,Blue Ground Dove,True,binomial,True,qwen/qwen3.7-plus,Blue-winged Macaw,stop,False,"{""effort"": ""minimal""}",reasoning,44300,57,2350,2407,,blue winged macaw,blue ground dove,False,False,,4,hallucinated,complete
CBRO#0900,Uropelia campestris,Uropelia,campestris,Columbidae,Columbiformes,rolinha-vaqueira,Long-tailed Ground-Dove,BR,False,False,False,False,,BR,Long-tailed Ground Dove,ltgdov1,True,binomial,True,Long-tailed Ground Dove,True,binomial,True,qwen/qwen3.7-plus,Picui Ground Dove,stop,False,"{""effort"": ""minimal""}",reasoning,18134,57,755,812,,picui ground dove,long tailed ground dove,False,False,,2,intra_family,complete
CBRO#0898,Paraclaravis geoffroyi,Paraclaravis,geoffroyi,Columbidae,Columbiformes,pararu-espelho,Purple-winged Ground-Dove,BR,False,False,False,False,,BR,Purple-winged Ground Dove,pwgdov1,True,binomial,True,Purple-winged Ground Dove,True,binomial,True,qwen/qwen3.7-plus,Red-fan Parrot,stop,False,"{""effort"": ""minimal""}",reasoning,48846,57,2309,2366,,red fan parrot,purple winged ground dove,False,False,,4,hallucinated,complete
CBRO#0883,Columbina passerina,Columbina,passerina,Columbidae,Columbiformes,rolinha-cinzenta,Common Ground-Dove,BR,False,False,False,False,,BR,Common Ground Dove,cogdov,True,binomial,True,Common Ground Dove,True,binomial,True,qwen/qwen3.7-plus,Picui Ground Dove,stop,False,"{""effort"": ""minimal""}",reasoning,28985,57,1158,1215,,picui ground dove,common ground dove,False,False,,1,intra_genus,complete
CBRO#0885,Columbina minuta,Columbina,minuta,Columbidae,Columbiformes,rolinha-de-asa-canela,Plain-breasted Ground-Dove,BR,False,False,False,False,,BR,Plain-breasted Ground Dove,pbgdov1,True,binomial,True,Plain-breasted Ground Dove,True,binomial,True,qwen/qwen3.7-plus,Cinnamon-winged Ground Dove,stop,False,"{""effort"": ""minimal""}",reasoning,21621,59,1136,1195,,cinnamon winged ground dove,plain breasted ground dove,False,False,,4,hallucinated,complete
CBRO#0887,Columbina talpacoti,Columbina,talpacoti,Columbidae,Columbiformes,rolinha-roxa,Ruddy Ground-Dove,BR,False,False,False,False,,BR,Ruddy Ground Dove,rugdov,True,binomial,True,Ruddy Ground Dove,True,binomial,True,qwen/qwen3.7-plus,Violaceous Quail-Dove,stop,False,"{""effort"": ""minimal""}",reasoning,22723,56,1105,1161,,violaceous quail dove,ruddy ground dove,False,False,,2,intra_family,complete
CBRO#0890,Columbina squammata,Columbina,squammata,Columbidae,Columbiformes,rolinha-fogo-apagou,Scaled Dove,BR,False,False,False,False,,BR,Scaled Dove,scadov1,True,binomial,False,Scaled Dove,True,binomial,False,qwen/qwen3.7-plus,Ruddy ground dove,stop,False,"{""effort"": ""minimal""}",reasoning,32630,59,1650,1709,,ruddy ground dove,scaled dove,False,False,,1,intra_genus,complete
CBRO#0892,Columbina picui,Columbina,picui,Columbidae,Columbiformes,rolinha-picuí,Picui Ground-Dove,BR,False,False,False,False,,BR,Picui Ground Dove,pigdov1,True,binomial,True,Picui Ground Dove,True,binomial,True,qwen/qwen3.7-plus,Picui Ground Dove,stop,False,"{""effort"": ""minimal""}",reasoning,10504,56,515,571,,picui ground dove,picui ground dove,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0895,Columbina cyanopis,Columbina,cyanopis,Columbidae,Columbiformes,rolinha-do-planalto,Blue-eyed Ground-Dove,BR,True,False,False,False,,"BR, En",Blue-eyed Ground Dove,begdov2,True,binomial,True,Blue-eyed Ground Dove,True,binomial,True,qwen/qwen3.7-plus,Blue-eyed Ground Dove,stop,False,"{""effort"": ""minimal""}",reasoning,20405,57,1053,1110,,blue eyed ground dove,blue eyed ground dove,True,True,cbro;ebird;avilist,0,correct,complete
